date,view
2023-03-27,46.0
2023-03-28,19.0
2023-03-29,26.0
2023-03-30,34.0
2023-03-31,68.0
2023-04-01,36.0
2023-04-02,29.0
2023-04-03,26.0
2023-04-04,18.0
2023-04-05,23.0
2023-04-06,24.0
2023-04-07,29.0
2023-04-08,42.0
2023-04-09,28.0
2023-04-10,14.0
2023-04-11,16.0
2023-04-12,33.0
2023-04-13,22.0
2023-04-14,47.0
2023-04-15,26.0
2023-04-16,17.0
2023-04-17,30.0
2023-04-18,11.0
2023-04-19,22.0
2023-04-20,20.0
2023-04-21,49.0
2023-04-22,43.0
2023-04-23,16.0
2023-04-24,15.0
2023-04-25,20.0
2023-04-26,29.0
2023-04-27,57.0
2023-04-28,34.0
2023-04-29,47.0
2023-04-30,54.0
2023-05-01,47.0
2023-05-02,27.0
2023-05-03,19.0
2023-05-04,32.0
2023-05-05,49.0
2023-05-06,31.0
2023-05-07,26.0
2023-05-08,27.0
2023-05-09,26.0
2023-05-10,19.0
2023-05-11,16.0
2023-05-12,56.0
2023-05-13,72.0
2023-05-14,22.0
2023-05-15,53.0
2023-05-16,18.0
2023-05-17,28.0
2023-05-18,36.0
2023-05-19,36.0
2023-05-20,46.0
2023-05-21,41.0
2023-05-22,44.0
2023-05-23,31.0
2023-05-24,29.75
2023-05-25,28.5
2023-05-26,27.25
2023-05-27,26.0
2023-05-28,24.75
2023-05-29,23.5
2023-05-30,22.25
2023-05-31,21.0
2023-06-01,19.75
2023-06-02,18.5
2023-06-03,17.25
2023-06-04,16.0
2023-06-05,19.0
2023-06-06,16.0
2023-06-07,46.0
2023-06-08,24.0
2023-06-09,45.0
2023-06-10,49.0
2023-06-11,22.0
2023-06-12,44.0
2023-06-13,18.0
2023-06-14,13.0
2023-06-15,25.0
2023-06-16,42.0
2023-06-17,35.0
2023-06-18,18.0
2023-06-19,32.0
2023-06-20,60.0
2023-06-21,31.0
2023-06-22,15.0
2023-06-23,33.0
2023-06-24,36.0
2023-06-25,21.0
2023-06-26,20.0
2023-06-27,14.0
2023-06-28,30.0
2023-06-29,36.0
2023-06-30,42.0
2023-07-01,69.0
2023-07-02,37.0
2023-07-03,36.0
2023-07-04,27.0
2023-07-05,25.0
2023-07-06,38.0
2023-07-07,47.0
2023-07-08,46.0
2023-07-09,35.0
2023-07-10,21.0
2023-07-11,36.0
2023-07-12,36.0
2023-07-13,32.0
2023-07-14,54.0
2023-07-15,58.0
2023-07-16,33.0
2023-07-17,44.0
2023-07-18,13.0
2023-07-19,41.0
2023-07-20,44.0
2023-07-21,47.0
2023-07-22,54.0
2023-07-23,38.0
2023-07-24,30.0
2023-07-25,39.0
2023-07-26,45.0
2023-07-27,41.0
2023-07-28,34.0
2023-07-29,40.0
2023-07-30,45.0
2023-07-31,18.0
2023-08-01,30.0
2023-08-02,52.0
2023-08-03,22.0
2023-08-04,55.0
2023-08-05,44.0
2023-08-06,26.0
2023-08-07,35.0
2023-08-08,29.0
2023-08-09,30.0
2023-08-10,43.0
2023-08-11,35.0
2023-08-12,46.0
2023-08-13,34.0
2023-08-14,24.0
2023-08-15,23.0
2023-08-16,32.0
2023-08-17,33.0
2023-08-18,41.0
2023-08-19,36.0
2023-08-20,26.0
2023-08-21,31.0
2023-08-22,31.0
2023-08-23,48.0
2023-08-24,27.0
2023-08-25,50.0
2023-08-26,43.0
2023-08-27,30.0
2023-08-28,21.0
2023-08-29,16.0
2023-08-30,37.0
2023-08-31,62.0
2023-09-01,55.0
2023-09-02,34.0
2023-09-03,65.0
2023-09-04,28.0
2023-09-05,19.0
2023-09-06,31.0
2023-09-07,28.0
2023-09-08,32.0
2023-09-09,51.0
2023-09-10,33.0
2023-09-11,19.0
2023-09-12,19.0
2023-09-13,25.0
2023-09-14,25.0
2023-09-15,43.0
2023-09-16,58.0
2023-09-17,16.0
2023-09-18,19.0
2023-09-19,12.0
2023-09-20,28.0
2023-09-21,19.0
2023-09-22,34.0
2023-09-23,48.0
2023-09-24,27.0
2023-09-25,22.0
2023-09-26,18.0
2023-09-27,31.0
2023-09-28,28.0
2023-09-29,52.0
2023-09-30,41.0
2023-10-01,11.0
2023-10-02,12.0
2023-10-03,15.0
2023-10-04,16.0
2023-10-05,21.0
2023-10-06,58.0
