date,view
2022-12-13,2.0
2022-12-14,3.0
2022-12-15,6.0
2022-12-16,1.0
2022-12-17,1.0
2022-12-18,1.0
2022-12-19,1.0
2022-12-20,1.0
2022-12-21,3.0
2022-12-22,5.0
2022-12-23,2.0
2022-12-24,2.0
2022-12-25,5.0
2022-12-26,3.0
2022-12-27,2.0
2022-12-28,5.0
2022-12-29,4.0
2022-12-30,2.0
2022-12-31,6.0
2023-01-01,4.0
2023-01-02,5.0
2023-01-03,3.5
2023-01-04,2.0
2023-01-05,1.0
2023-01-06,5.0
2023-01-07,1.0
2023-01-08,3.0
2023-01-09,4.0
2023-01-10,4.0
2023-01-11,2.0
2023-01-12,4.0
2023-01-13,2.0
2023-01-14,4.0
2023-01-15,5.0
2023-01-16,8.0
2023-01-17,3.0
2023-01-18,1.0
2023-01-19,1.3333333333333333
2023-01-20,1.6666666666666665
2023-01-21,2.0
2023-01-22,3.333333333333333
2023-01-23,4.666666666666666
2023-01-24,6.0
2023-01-25,6.0
2023-01-26,2.0
2023-01-27,4.0
2023-01-28,1.0
2023-01-29,2.0
2023-01-30,1.0
2023-01-31,2.0
2023-02-01,2.0
2023-02-02,9.0
2023-02-03,5.0
2023-02-04,5.0
2023-02-05,1.0
2023-02-06,3.0
2023-02-07,5.0
2023-02-08,4.0
2023-02-09,2.0
2023-02-10,5.0
2023-02-11,2.0
2023-02-12,5.0
2023-02-13,5.0
2023-02-14,5.0
2023-02-15,6.0
2023-02-16,3.0
2023-02-17,5.0
2023-02-18,5.0
2023-02-19,3.5
2023-02-20,2.0
2023-02-21,1.0
2023-02-22,5.0
2023-02-23,5.0
2023-02-24,6.0
2023-02-25,7.0
2023-02-26,4.0
2023-02-27,3.0
2023-02-28,3.0
2023-03-01,3.0
2023-03-02,6.0
2023-03-03,2.0
2023-03-04,6.0
2023-03-05,4.0
2023-03-06,2.0
2023-03-07,5.0
2023-03-08,5.0
2023-03-09,4.0
2023-03-10,3.0
2023-03-11,4.0
2023-03-12,7.0
2023-03-13,6.0
2023-03-14,8.0
2023-03-15,6.0
2023-03-16,3.0
2023-03-17,1.0
2023-03-18,3.0
2023-03-19,3.0
2023-03-20,5.0
2023-03-21,4.0
2023-03-22,3.0
2023-03-23,2.0
2023-03-24,2.0
2023-03-25,3.0
2023-03-26,6.0
2023-03-27,3.0
2023-03-28,6.0
2023-03-29,3.0
2023-03-30,2.0
2023-03-31,3.0
2023-04-01,2.0
2023-04-02,6.0
2023-04-03,4.0
2023-04-04,3.0
2023-04-05,1.0
2023-04-06,4.0
2023-04-07,3.0
2023-04-08,4.0
2023-04-09,4.0
2023-04-10,1.0
2023-04-11,1.5
2023-04-12,2.0
2023-04-13,3.0
2023-04-14,3.0
2023-04-15,2.0
2023-04-16,2.0
2023-04-17,2.0
2023-04-18,2.0
2023-04-19,2.0
2023-04-20,3.0
2023-04-21,2.0
2023-04-22,3.0
2023-04-23,3.0
2023-04-24,2.75
2023-04-25,2.5
2023-04-26,2.25
2023-04-27,2.0
2023-04-28,5.0
2023-04-29,3.0
2023-04-30,1.0
2023-05-01,2.0
2023-05-02,1.6666666666666667
2023-05-03,1.3333333333333335
2023-05-04,1.0
2023-05-05,4.0
2023-05-06,4.0
2023-05-07,3.0
2023-05-08,4.0
2023-05-09,3.0
2023-05-10,3.0
2023-05-11,3.0
2023-05-12,8.0
2023-05-13,2.0
2023-05-14,4.0
2023-05-15,1.0
2023-05-16,3.0
2023-05-17,4.0
2023-05-18,3.0
2023-05-19,2.0
2023-05-20,2.0
2023-05-21,2.0
2023-05-22,4.0
2023-05-23,4.0
2023-05-24,3.0
2023-05-25,3.0
2023-05-26,3.0
2023-05-27,7.0
2023-05-28,4.0
2023-05-29,5.0
2023-05-30,4.0
2023-05-31,2.0
2023-06-01,3.0
2023-06-02,3.0
2023-06-03,2.0
2023-06-04,5.0
2023-06-05,3.0
2023-06-06,1.0
2023-06-07,5.0
2023-06-08,2.0
2023-06-09,3.0
2023-06-10,3.0
2023-06-11,1.0
2023-06-12,2.0
2023-06-13,3.0
2023-06-14,4.0
2023-06-15,3.5
2023-06-16,3.0
2023-06-17,2.5
2023-06-18,2.0
2023-06-19,9.0
2023-06-20,3.0
2023-06-21,3.0
2023-06-22,6.0
2023-06-23,3.0
2023-06-24,1.0
2023-06-25,4.0
2023-06-26,3.0
2023-06-27,3.0
2023-06-28,6.0
2023-06-29,3.0
2023-06-30,1.0
2023-07-01,3.0
2023-07-02,1.0
2023-07-03,2.0
2023-07-04,4.0
2023-07-05,5.0
2023-07-06,1.0
2023-07-07,1.0
2023-07-08,2.0
2023-07-09,2.0
2023-07-10,2.0
2023-07-11,2.5
2023-07-12,3.0
2023-07-13,2.5
2023-07-14,2.0
2023-07-15,1.0
2023-07-16,2.0
2023-07-17,1.8
2023-07-18,1.6
2023-07-19,1.4
2023-07-20,1.2
2023-07-21,1.0
2023-07-22,1.0
2023-07-23,1.0
2023-07-24,1.5
2023-07-25,2.0
2023-07-26,15.0
2023-07-27,25.0
2023-07-28,24.0
2023-07-29,33.0
2023-07-30,15.0
2023-07-31,21.0
2023-08-01,23.0
2023-08-02,19.0
2023-08-03,31.0
2023-08-04,28.0
2023-08-05,20.0
2023-08-06,27.0
2023-08-07,32.0
2023-08-08,26.0
2023-08-09,40.0
2023-08-10,22.0
2023-08-11,31.0
2023-08-12,24.0
2023-08-13,21.0
2023-08-14,22.0
2023-08-15,29.0
2023-08-16,27.0
2023-08-17,30.0
2023-08-18,34.0
2023-08-19,23.0
2023-08-20,25.0
2023-08-21,31.0
2023-08-22,14.0
2023-08-23,17.0
2023-08-24,33.0
2023-08-25,25.0
2023-08-26,35.0
2023-08-27,10.0
2023-08-28,28.0
2023-08-29,39.0
2023-08-30,41.0
2023-08-31,24.0
2023-09-01,19.0
2023-09-02,27.0
2023-09-03,42.0
2023-09-04,22.0
2023-09-05,31.0
2023-09-06,29.0
2023-09-07,41.0
2023-09-08,24.0
2023-09-09,42.0
2023-09-10,30.0
2023-09-11,30.0
2023-09-12,38.0
2023-09-13,24.0
2023-09-14,32.0
2023-09-15,56.0
2023-09-16,26.0
2023-09-17,25.0
2023-09-18,39.0
2023-09-19,39.0
2023-09-20,23.0
2023-09-21,33.0
2023-09-22,17.0
2023-09-23,29.0
2023-09-24,30.0
2023-09-25,36.0
2023-09-26,33.0
2023-09-27,26.0
2023-09-28,27.0
2023-09-29,32.0
2023-09-30,24.0
2023-10-01,11.0
2023-10-02,12.0
2023-10-03,12.0
2023-10-04,31.0
2023-10-05,28.0
2023-10-06,16.0
